관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
26230-00004,가야산책공원,근린공원,,부산광역시 부산진구 가야동 669-11,35.1477989,129.0274102,14292,,미끄럼틀+흔들놀이기구+오르는기구+조합놀이대,,,,1982-04-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00005,개금숲길공원,근린공원,,부산광역시 부산진구 개금동 56,35.1610077,129.0260603,28881,풋살운동장,,화장실,,,1986-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00006,화지공원,근린공원,,부산광역시 부산진구 양정동 산73-28,35.17523615,129.0619366,391299,,,,,,1985-09-28,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00008,백양가족공원,근린공원,,부산광역시 부산진구 당감동 794-2,35.17351807,129.0289001,16375,,공중놀이기구+건너는기구,화장실,,,1995-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00009,시민공원,근린공원,,부산광역시 부산진구 범전동 200,35.16545561,129.0558558,473911,,,화장실,,"세미나실, 공연장",2004-08-19,부산시설공단,051-605-6315,2025-11-21
26230-00010,돌산공원,근린공원,,부산광역시 부산진구 전포동 산65-3,35.14937672,129.072058,16137,,,화장실,,야외 공연장,1944-01-03,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00011,백양어린이공원,어린이공원,,부산광역시 부산진구 초읍동 181-1,35.1812528,129.0520714,640.3,,조합놀이대+흔들놀이기구,,,,1963-05-03,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00012,개나리어린이공원,어린이공원,,부산광역시 부산진구 개금동 53-4,35.16074733,129.029048,1904.2,,미끄럼틀+오르는기구+건너는기구,,,,1986-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00013,솔바람어린이공원,어린이공원,,부산광역시 부산진구 당감동 516-5,35.16125028,129.031558,3351.8,,조합놀이대+흔들놀이대,,,,1986-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00014,화목어린이공원,어린이공원,,부산광역시 부산진구 개금동 1-2,35.16245003,129.0227772,3920.3,,조합놀이대,화장실,,,1990-11-23,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00015,까치어린이공원,어린이공원,,부산광역시 부산진구 개금동 1-10,35.16352419,129.0258829,3796.5,,조합놀이대+건너는기구,,,,1990-11-23,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00016,백두어린이공원,어린이공원,,부산광역시 부산진구 당감동 794-1,35.1723937,129.0256642,1655.4,,조합놀이대,,,,1995-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
26230-00017,미리내어린이공원,어린이공원,,부산광역시 부산진구 당감동 796-3,35.1718501,129.0290792,2969.2,배드민턴장,시소+흔들놀이기구,,,,1995-01-07,부산광역시 부산진구청,051-605-6315,2025-11-21
