관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
26440-00065,울림공원,근린공원,,부산광역시 강서구 명지동 3392,35.09900855,128.9259889,65807.8,윗몸일으키기(2)+온몸역기내리기(2)+등허리지압기(2)+온몸역기올리기(2)+온몸노젓기(2)+다리뻗치기(2)+온몸근육풀기(2)+터닝암+사이드스윙+스카이워킹+푸시웨이트+러닝사이클+하늘걷기-양팔줄당기기+다리뻗치기-윗몸일으키기+익스트림노스휠(4)+익스트림사우스힐(4)+빅스텝(2)+익스트림트리플엑셀A(3)+익스트림트리플엑셀B+익스트림더블엑셀(4)+농구장(2),조합놀이대+미끄럼대+물통놀이집+시소+어드벤처놀이대+잎새통과하기+꽃점핑놀이대,음수전+주차장,,자전거보관대+파고라+오두막+오두막벤치+평의자+등의자+앉음벽+야외테이블,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00066,너울공원,근린공원,,부산광역시 강서구 명지동 3439,35.09581412,128.925039,47009.9,윗몸일으키기+온몸역기내리기+등허리지압기+온몸역기올리기+온몸노젓기+다리뻗치기+온몸근육풀기+터닝암+사이드스윙+스카이워킹+푸시웨이트+러닝사이클+레그프레스+크로스워킹+하늘걷기-양팔줄당기기+풋살장+배드민턴장(2)+앉아당기기/앉아밀어주기+팔관절운동/허리돌리기+말타기/가로하늘타기+원그리기/허리마사지+하늘걷기+원그리기+허리돌리기+가로하늘타기+복근기르기+양팔줄당기기,,주차장+화장실,,파고라+팔각정자+평의자+등의자+앉음벽+야외테이블+자전거보관대,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00067,나뭇잎공원,어린이공원,,부산광역시 강서구 명지동 3428-4,35.094776,128.921641,2189.3,윗몸일으키기+등허리지압기+온몸근육풀기,조합놀이대+흔들놀이기구+모래놀이집+그네,,,원형파고라+앉음벽+등의자+자전거보관대,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00068,큰배공원,어린이공원,,부산광역시 강서구 명지동 3349,35.10259051,128.921011,1566.7,터닝암+스카이워킹+레그프레스,조합놀이대+울림나팔+흔들놀이+시소+회전무대,,,파고라+앉음벽+등의자+자전거보관대,2008-12-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00069,꽃게공원,어린이공원,,부산광역시 강서구 명지동 3313-9,35.1114825,128.9210893,1512.7,터닝암+스카이워킹+레그프레스,조합놀이대+시소,,,원형파고라+앉음벽+등의자,2008-12-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00070,꿀벌공원,어린이공원,,부산광역시 강서구 명지동 3406,35.093227,128.9147464,2358.1,사이드스윙+러닝사이클+레그프레스,조합놀이대+나무실로폰+흔들놀이+착시거울,,,파고라+앉음벽+등의자+평의자+야외테이블+자전거보관대,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00071,파도공원,어린이공원,,부산광역시 강서구 명지동 3409,35.09346196,128.9159765,1981.2,온몸역기내리기+등허리지압기+온몸역기올리기,조합놀이대+정글짐,,,꽃그늘파고라+앉음벽+등의자+자전거보관대,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00072,두루미공원,소공원,,부산광역시 강서구 명지동 3455-5,35.09569613,128.923634,295.2,,,,,등의자+사면플랜터,2013-07-24,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00073,녹산고향동산,문화공원,,부산광역시 강서구 범방동 1998,35.15428075,128.8861797,64358.1,족구장(2)+레그프레스+롤러마사지+싸이클론+풀리머신+롤링머신+숄더휠+렛풀다운+체스트프레스+트위스트머신+에어워커,조합놀이대+시소+그네,주차장+화장실,,파고라+팔각정자+평의자+등의자+앉음벽+야외무대+안내판,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00075,수참공원,소공원,,부산광역시 강서구 미음동 1684,35.15294993,128.8683978,1689,롤러마사지+풀리머신+트위스트머신+에어워커,,,,파고라+평의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00043,숲길공원,근린공원,,부산광역시 강서구 지사동 1279,35.14716022,128.8243936,10408,허리돌리기(2)+윗몸일으키기+역기들어올리기(2)+다리펴기(2)+배드민턴장,,,,정자+파고라+배드민턴장+지압로+등의자(4)+평의자(3)+사각의자(2)+앉음벽46.22m+목제계단(3)+휴지통(2),2005-06-15,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00044,해관공원,소공원,,부산광역시 강서구 천성동 1642-3,35.03849192,128.814867,330,,,,,,2009-01-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00045,화암공원,근린공원,부산광역시 강서구 화전산단5로 131 (화전동),부산광역시 강서구 화전동 554-3,35.110563,128.877536,21908,9,조합놀이기구(1),화장실,민속문화기념물(동제당),사각플랜터(11)+해시계광장조형물+입체간판+파고라(7)+평상(7)+막구조파고라(12)+평의자(24)+앉음벽72m+다목적운동장+배드민턴장+안내판(2)+볼라드(6)+음수전(1)+트렐리스+축구골대(2)+팔각정자(1),2005-12-30,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00046,화전공원,근린공원,부산광역시 강서구 화전산단5로 84 (화전동),부산광역시 강서구 화전동 582-1,35.105611,128.879107,16113,14,,화장실,,등의자(12)+평의자(14)+다목적운동장+지압보도38m+볼라드(3)+안내판(2)+음수전(1)+인조잔디구장(1)+축구골대(2)+육각정자(1)+입체간판,2005-12-30,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00047,화연공원,근린공원,,부산광역시 강서구 화전동 597-2,35.1021469,128.879468,15936,,,,,원형플랜트171.7㎡+목제데크718.5㎡+생태연못(1)+742.4㎡+정화연못128.4㎡+생태학습장422.2㎡+파고라(10)+등의자(5)+평의자(6)+평상(10)+앉음벽6.7m+사각정자(1)+안내판(3),2005-12-30,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00048,화동공원,어린이공원,,부산광역시 강서구 화전동 606,35.11124213,128.886451,6225,4,조합놀이대+유아놀이대+흔들놀이기구(3)+그네(2)+시소(2),화장실,,원형플랜터+사각플렌터(5)+놀이가벽(2)+게이트(12)+입체간판+막구조파고라(1)+파고라(2)+평상(2)+등의자(4)+평의자(8)+앉음벽40m+볼라드(9)+안내판(2),2005-12-30,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00049,생활공원,문화공원,,부산광역시 강서구 생곡동 1531-5,35.1352029,128.8852347,6653.6,족구장(2),,,,사각평상(6)+문주+시설안내판+평의자(21)+등의자(8)+막구조파고라,2009-07-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00050,한적공원,소공원,,부산광역시 강서구 생곡동 1539-1,35.13196464,128.880666,295,,,,,사각파고라+공원명칭석,2009-07-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00051,불미공원,소공원,,부산광역시 강서구 생곡동 1539-7,35.13148096,128.8811555,219.8,,,,,파고라(팔각정)+공원명칭석,2009-07-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00052,생곡공원,소공원,,부산광역시 강서구 생곡동 1537-2,35.13199275,128.8817074,4325.2,온몸노젓기+하늘걷기+어깨근육풀기+등허리지압기+양팔줄당기기+온몸근육풀기,,,,사각평상+문주+평의자(12)+등의자(12),2009-07-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00076,미음공원,소공원,,부산광역시 강서구 미음동 1647,35.14698172,128.8636758,2400,풀리머신+롤링머신+숄더휠+체스트프레스+트위스트머신+에어워커,,,,파고라+평의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00053,웃들공원,근린공원,,부산광역시 강서구 녹산동 1338-12,35.11506377,128.8823946,12211.9,족구장(2)+등허리지압기+양팔줄당기기+어깨근육풀기+온몸허리돌리기+하늘걷기+하체근육풀기,,음수전,,파고라+육각정자+등의자+평의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00055,마비등공원,소공원,,부산광역시 강서구 범방동 1903-3,35.146778,128.881378,2589.7,,,,,파고라+등의자+평의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00056,석말공원,소공원,,부산광역시 강서구 범방동 1911-16,35.14495637,128.879017,2367.4,등허리지압기+온몸역기내리기-평행봉+온몸노젓기-혼몸허리돌리기+옆파도타기-양팔줄당기기+하늘걷기-어깨근육풀기+다리뻗치기-윗몸일으키기,,,,파고라+등의자+평의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00057,세산공원,소공원,,부산광역시 강서구 범방동 1903-3,35.146754,128.8813045,825.9,,,,,파고라+등의자+자전거보관대,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00058,우열등공원,소공원,,부산광역시 강서구 범방동 1920,35.13986929,128.885057,1019.6,,,,,파고라+자전거보관대,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00030,범방어린이공원,어린이공원,,부산광역시 강서구 범방동 1851,35.152202,128.883356,2382,농구대(2)+허리돌리기+양팔줄당기기+작은활차+구름걷기+파도타기+철봉,조합놀이기구+시소(2),,,정자+파고라(3)+농구대+등의자(12)+평상(2)+안내판,2002-03-12,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00031,송정공원,근린공원,,"부산광역시 강서구 송정동 1455, 1476",35.10048771,128.8243905,55110,14,,화장실(2),,사각정자(1)+파고라(12)+다목적운동장+평의자(12)+등의자(24)+음수대(2)+문주(4)+농구골대(2)+축구골대(2)+안내판+공원등(56)+입간판+관리사무소,1989-10-20,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00054,죽곡공원,소공원,,부산광역시 강서구 범방동 1899-1,35.147447,128.878631,1948.4,,,,,파고라+등의자+평의자+원형의자,2010-03-03,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00032,희망공원,근린공원,,부산광역시 강서구 송정동 1625,35.09309167,128.8531419,29821,10,,화장실+주차장,,그늘시렁(5)+등의자(31)+볼라드(10)+다목적운동장+농구장+문주(4)+안내판(2)+공원등(45)+준공기념비(1)+육각정자(2)+사각정자(2)+파고라(4)+축구골대(2)+농구골대(2)+자전거보관대(1)+음수대+관리사무소,1992-03-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00033,보람공원,근린공원,부산광역시 강서구 녹산산단262로14번길 20 (송정동),부산광역시 강서구 송정동 1718,35.088095,128.843216,27739,9,,화장실+주차장,,그늘시렁(4)+평의자(9)+등의자(33)+농구골대(2)+다목적운동장+문주(4)+안내판(2)+볼라드(9)+앉음벽40m+공원등(3)0+야외무대전시벽(10)+음수대+파고라(4)+육각정자+자전거보관대+관리사무소+풋살구장,1992-03-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00077,봄뜰공원,어린이공원,,부산광역시 강서구 명지동 3513-3,35.10559621,128.9258286,1509,,조합놀이대+흔들놀이기구,,,파고라+앉음벽,2008-12-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00034,소정공원,어린이공원,,부산광역시 강서구 신호동 234-6,35.08443652,128.879222,1665,6,조합놀이기구(1)+흔들놀이기구(3),,,가벽+스탠드+파고라(2)+앉음벽38.8m+사각의자(2)+안내판,1998-08-27,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00035,소담공원,어린이공원,,부산광역시 강서구 신호동 263-1,35.080557,128.878164,2193,,조합놀이기구,,,파고라(1)+등의자(6)+사각의자(2)+안내판,2000-12-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00036,신호공원,근린공원,,부산광역시 강서구 신호동 315-1,35.08217087,128.8708641,60597,30,조합놀이기구(1)+흔드놀이기구(3)+그네(2),화장실+주차장,,다목적운동장+팔각정자(1)+안내판(2)+파고라(2)+조각상+앉음벽227.4m+음수대(1)+등의자(56)+돌의자(8)+돌탁자(3)+평의자(65)+그늘시렁(8)+볼라드(20)+인조축구장,1992-05-08,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00037,신호공원,근린공원,,부산광역시 강서구 신호동 315-7,35.08268678,128.8695172,4868,,,,,,1992-05-08,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00038,가람공원,어린이공원,,부산광역시 강서구 지사동 1175,35.14995875,128.8202445,6825,농구장+윗몸일으키기+허리돌리기+하늘걷기-어깨근육풀기+마라톤운동-등허리지압기+온몸역기내리기-평행봉,조합놀이기구,,,파고라(5)+등의자(4)+평의자(15)+연식의자77.5m+통석의자3m+농구대+장식가벽(5)+관람데크+안내판+관리창고,2005-05-25,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00039,지사공원(2호근린공원),근린공원,부산광역시 강서구 과학산단2로20번길 7-7 (지사동),부산광역시 강서구 지사동 1180,35.15133835,128.8314007,11232,게이트볼장+오금펴기(3)+철봉+허리돌리기(3)+하늘걷기+노젓기운동+싸이클링+달리기운동+로프당기기+거꾸리,조합놀이기구,문화회관,,전시벽(6)+상징조형물+파고라+야외무대62.1㎡+평의자(3)+등의자(6)+연식의자(16)+안내판+게이트볼장+육각정자,2002-11-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00040,선비공원,어린이공원,,부산광역시 강서구 지사동 1185-2,35.15097229,128.8394872,1502,농구장+마라톤운동+파도타기+큰활차+거꾸로매달리기,조합놀이기구+그네+흔들놀이기구(3)+회전무대+,,,등의자(4)+연식의자42.3m+농구대+안내판+공원등(4),2002-11-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00041,꿈나래공원,어린이공원,,부산광역시 강서구 지사동 1189-7,35.149803,128.835211,1501,역기올리기+구름걷기+허리돌리기+윗몸일으키기+작은활차+오십견운동,조합놀이기구+놀이벽,,,등의자(8)+정자+연식의자+트렐리스+공원등(7),2002-11-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00042,신명공원(1호근린공원),근린공원,,부산광역시 강서구 지사동 1258,35.147492,128.825637,22157,철봉+오금펴기+허리돌리기,,,,정자+파고라+배드민턴장+지압로+등의자(4)+평의자(3)+사각의자(2)+앉음벽46.22m+목제계단(3)+휴지통(2),2002-11-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00016,큰나무공원,어린이공원,,부산광역시 강서구 명지동 3234-1,35.08309131,128.897766,1500,,조합놀이기구(1)+흔들놀이기구(3)+시소(1),,,등의자(9)+파고라(1),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00078,옛터공원,어린이공원,,부산광역시 강서구 명지동 3483-4,35.107713,128.9219154,2071.4,다리뻗치기+스카이워킹+큰활차+역기올리기+거꾸리+허리돌리기,조합놀이대+그네+시소+흔들놀이,,,오두막+등의자,2008-12-31,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00017,맹꽁어린이공원,어린이공원,,부산광역시 강서구 명지동 3235-1,35.080752,128.897908,1500,,조합놀이기구(1)+시소(1),,,안내판+태양광볼라드(30)+파고라(1)+등의자(2)+평의자(5)+평상(1),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00018,명호어린이공원,어린이공원,,부산광역시 강서구 명지동 3236-1,35.08066501,128.900785,1500,,조합놀이기구(1)+흔들놀이기구(3)+그네(2),,,파고라(1)+돌의자(9),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00019,등대공원,어린이공원,,부산광역시 강서구 명지동 3241-1,35.080713,128.906433,1500,,조합놀이기구(1)+시소(2)+흔들놀이기구(3)+그네(2),,,안내판+목계단+파고라(1)+원형의자(1)+평의자(7),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00020,도담공원,어린이공원,,부산광역시 강서구 명지동 3242-4,35.079992,128.9104877,1500,,조합놀이기구(1)+시소(2)+흔들놀이기구(3)+그네(2),,,안내판+볼라드(7)+파고라(1)+평의자(7),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00021,남명공원,어린이공원,,부산광역시 강서구 명지동 3243-3,35.083292,128.909979,1500,,조합놀이기구(1)+시소(2)+흔들놀이기구(3)+그네(2),,,안내판+목계단+파고라(1)+원형의자(1)+평의자(6),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00022,갈대성공원,어린이공원,,부산광역시 강서구 명지동 3244-1,35.083147,128.906046,1500,,흔들놀이기구(6),,,데크+막구조파고라(3)+등의자(4)+앉음벽35m+돌의자(6)+돌탁자(2)+열주(4),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00023,명지공원,근린공원,부산광역시 강서구 명지오션시티7로 30 (명지동),부산광역시 강서구 명지동 3247,35.087763,128.9085249,170405,10,,화장실(2)+주차장+관리사무소,,바닥분수+다목적운동장+볼라드(62)+안내판(4)+안내석+야외석물탁자(5)+통돌벤치(20)+앉음벽139m+돌담150m+장대석의자(12)+상징게이트(4)+장식열주(6)+자연석계단(2)+팔각정자+파고라(16)+평의자(48)+등의자(50)+둥근의자(28),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00024,철새탐방공원,문화공원,부산광역시 강서구 명지오션시티1로 284 (명지동),부산광역시 강서구 명지동 3308-3,35.08408028,128.9118101,1344,,,,,이층정자(1)+철새탐조대(1)+등의자(2),2008-11-12,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00025,장전공원,근린공원,,부산광역시 강서구 미음동 1531,35.16168262,128.8615873,38936,구름걷기+허리돌리기+작은활차+족구장+농구장,,,,농구장+족구장+팔각정자+파고라(3)+등의자(13)+평의자(16)+플랜터28.8m+앉음벽14.78m+데크858.57㎡+데크계단28.75㎡+계단목(91)+안내판,2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00026,탑동공원,근린공원,,부산광역시 강서구 미음동 1536-1,35.16194516,128.8585526,10293,,,,,팔각정자(1)+파고라(1)+평의자(3)+데크528.4+안내판(1),2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00079,돛단배공원,어린이공원,,부산광역시 강서구 명지동 3577-1,35.09594065,128.9002654,2018.1,,조합놀이대+그네+흔들놀이+시소,,,등의자+앉음벽,2015-10-21,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00027,남강공원,문화공원,,부산광역시 강서구 미음동 1553-7,35.156126,128.856431,5787,,,화장실,제실,파고라(3)+등의자(3)+평의자(9)+안내판(1)+볼라드(2)+전통담장105.77m+앉음벽11.37m+통석의자15m+계단목(4)+데크129.71㎡+디자인휀스202m,2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00028,와룡공원,근린공원,,부산광역시 강서구 미음동 1559,35.15653403,128.853379,139553,허리돌리기(2)+윗몸일으키기+평행봉+파도타기+작은활차+농구장+족구장,,,,농구장+족구장+파고라(5)+등의자(15)+평의자(26)+플랜터14.4m+안내판+볼라드(6)+데크(1)+804.94㎡+계단목(74),2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00029,범방공원,문화공원,,부산광역시 강서구 미음동 1528-3,35.160474,128.863743,3394,족구장(2),,,,족구장(2)+등의자(4)+목재앉음벽22.15m+데크120.45㎡+안내판+공원등(12)+산책등(12),2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00001,구랑공원,문화공원,,부산광역시 강서구 구랑동 1199-7,35.13117903,128.8529028,9137,구름걷기+허리돌리기+다리펴기+자전거타기,,화장실,,팔각정자+파고라(2)+평의자(6)+앉음벽14.38m+축구장(골대2)+컨테이너+안내판+볼라드(3)+음수전(1)+소화전보호대(1)+데크164㎡+데크계단127.62㎡,2011-09-02,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00002,압곡공원,근린공원,,부산광역시 강서구 구랑동 1218,35.12848615,128.8442359,33756,구름걷기+허리돌리기+다리펴기+자전거타기,,,,배드민턴장+족구장+파고라(4)+안내판+볼라드(7)+데크435.11㎡+데크계단197㎡+목교25.76㎡+평의자(6),2008-02-28,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00003,서연정공원,소공원,,부산광역시 강서구 대저1동 1330-5,35.21647893,128.969512,646,양팔줄당기기+온몸허리돌리기+하늘걷기+온몸역기내리기-평행봉+거꾸리,,,,앉음벽13.57m+트렐리스(3)+안내판(2)+플랜트(2)+파고라+평의자(4),2013-01-23,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00004,용두공원,어린이공원,,부산광역시 강서구 대저2동 1870-67,35.183679,128.956007,1620,농구장,조합놀이기구+그네,,,정자+농구장+평의자(6),1998-07-25,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00005,새동내공원,어린이공원,,부산광역시 강서구 대저2동 2407-1,35.174568,128.950612,1009,거꾸리+등허리지압기+양팔줄당기기+작은활차+구름걷기+파도타기+철봉,조합놀이기구+그네+흔들놀이기구(2),,,정자+평의자(14)+트렐리스(2)+안내판+볼라드,1995-04-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00006,상방공원,소공원,,부산광역시 강서구 대저2동 3136-1,35.172659,128.9525034,3791,공중걷기+등허리지압기+역기올리기+윗몸일으키기+허리돌리기,조합놀이대+시소,,,정자+등의자(5)+안내판+공원등(8),2006-11-21,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00007,덕두공원,소공원,,부산광역시 강서구 대저2동 3136-3,35.17090941,128.9535289,4726,공중걷기+등허리지압기+역기올리기+역기내리기+윗몸일으키기+허리돌리기,,,,파고라+평의자(3)+등의자(2)+안내판+공원등(8),2006-11-21,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00080,해오라기공원,소공원,,부산광역시 강서구 명지동 3602-3,35.09386757,128.9093268,5020.1,,,,,,2016-06-15,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00008,근린공원,근린공원,,부산광역시 강서구 대저2동 3146-2,35.165806,128.953667,14221,,,,,자전거보관대+연못+파고라(3)+등의자(7)+평의자(7)+족구장+농구대(2)+공원등(27)+컨테이너(2),2006-11-21,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00009,샛바람길공원,소공원,,부산광역시 강서구 동선동 1068-2,35.05485993,128.8352848,330,3,,,,정자+등의자(2),2009-01-07,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00010,명지소공원,소공원,,부산광역시 강서구 명지동 1396,35.10758714,128.926612,867,거꾸로매달리기+하늘걷기+허리돌리기+양팔로프당기기+역기내리기,,,,파고라(1)+앉음벽8m+수도(1)+안내판+솟대(5)+평의자(2),2006-12-27,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00011,바다공원,근린공원,,부산광역시 강서구 명지동 3229-21,35.08735018,128.8996067,10001,5,,화장실,,육각정자(1)+원형의자(4)+평의자(12)+평상(2)+파고라(2)+족구장28*35m,1992-05-08,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
26440-00012,에디슨공원,어린이공원,,부산광역시 강서구 명지동 3230-12,35.087519,128.897994,1500,,조합놀이기구(1)+흔들놀이기구(4)+시소(1),,,앉음벽7m+바닥분수(1)+파고라(2)+목제데크148㎡+도막포장78㎡+수증등(12)+양잔디(1)+등의자(6)+평의자(6),2001-09-26,부산광역시 강서구청 녹지공원과,051-970-4531,2025-08-24
