관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
26380-00049,홍티문화공원,문화공원,,부산광역시 사하구 다대동 1608,35.06206727,128.9590237,6787.1,,,,,,2006-09-06,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00050,아미산전망대공원,근린공원,,부산광역시 사하구 다대동 1548-1,35.05265992,128.9606941,10254.6,,,,,,2009-12-23,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00051,부민산공원,근린공원,,부산광역시 사하구 괴정동 67-1,35.10644425,129.0091568,8274,,,,,,2010-02-24,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00052,회화나무 샘터공원,소공원,,부산광역시 사하구 괴정동 1244-5,35.09785341,128.9911467,1300,,,,,,2012-07-11,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00054,낫개가로공원,기타,,부산광역시 사하구 다대동 120-5,35.0608144,128.9796781,4650,,,,,,2014-11-05,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00002,정자공원,어린이공원,,부산광역시 사하구 괴정동 534-4,35.09663989,128.9886538,514.7,,,,,,1966-09-02,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00005,경도공원,수변공원,,부산광역시 사하구 다대동 1492,35.02696819,128.9706146,22700,,,,,,1972-12-30,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00006,에덴유원지,기타,,부산광역시 사하구 하단동 786-1,35.10916994,128.9622675,69526,,,,,,1972-12-30,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00007,샛별공원,어린이공원,,부산광역시 사하구 당리동 348-6,35.10241976,128.9815266,1412.9,,,,,,1973-06-04,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00008,햇님공원,어린이공원,,부산광역시 사하구 하단동 601,35.1033814,128.9605712,2158,,,,,,1973-06-04,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00009,꽃님공원,어린이공원,,부산광역시 사하구 감천동 502-37,35.08951404,129.002416,786,,,,,,1979-09-26,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00011,열림공원,어린이공원,,부산광역시 사하구 다대동 953-1,35.05534932,128.9674954,1511.7,,,,,,1983-01-26,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00012,꿈동산공원,어린이공원,,부산광역시 사하구 다대동 940,35.05791039,128.9690906,1421.5,,,,,,1983-01-26,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00013,초롱공원,어린이공원,,부산광역시 사하구 다대동 1668,35.06108921,128.9715893,1504.3,,,,,,1983-01-26,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00055,고니나루쉼터,문화공원,,부산광역시 사하구 다대동 1525-1,35.0700279,128.9531623,2338,,,,,,2014-02-19,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00056,다대포해변공원,수변공원,,부산광역시 사하구 다대동 1674,35.04608222,128.9666308,155483,,,,,,2017-04-05,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00053,구평뜰공원,소공원,,부산광역시 사하구 구평동 497,35.08673243,128.9852854,605,,,,,,2013-04-17,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00014,등나무공원,어린이공원,,부산광역시 사하구 다대동 80-1,35.06789445,128.9804316,8670.4,,,,,,1983-01-26,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00057,안골새공원,소공원,,부산광역시 사하구 감천동 31-5,35.08666516,129.0066649,1368,,,,,,2016-03-09,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00058,팽나무공원,소공원,,부산광역시 사하구 감천동 140-2,35.08365282,129.0067331,551,,,,,,2017-12-13,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00059,괴정공원,소공원,,부산광역시 사하구 괴정동 581-28,35.09886804,128.9814478,6004.9,,,,,,2017-09-13,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00060,괴정동 노인복지관 앞 공원,소공원,,부산광역시 사하구 괴정동 578-17,35.09928642,128.9822328,520.2,,,,,,2017-09-13,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00061,괴정시장 소공원,소공원,,부산광역시 사하구 괴정동 571-11,35.09895971,128.9839915,1058.9,,,,,,2017-09-13,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00062,느티나무공원,소공원,,부산광역시 사하구 감천동 234-3,35.08187731,129.0061341,1400,,,,,,2018-01-31,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00063,괴정동 주민센터 앞 어린이공원,어린이공원,,부산광역시 사하구 괴정동 566-31,35.09730612,128.9826264,3040.5,,,,,,2017-09-13,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00064,하늘땅별땅공원,어린이공원,,부산광역시 사하구 신평동 354-10,35.0926691,128.968786,2770,,,,,,2018-05-02,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00065,구평 근린공원,근린공원,,부산광역시 사하구 구평동 500,35.08376696,128.9842358,12291.8,,,,,,1996-12-10,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00066,감천 문화마을 공원,도시농업공원,,부산광역시 사하구 감천동 11-113,35.0953162,129.0065519,50417,,,,,,2017-10-25,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00067,괴정동 경로당 공원,소공원,,부산광역시 사하구 괴정동 545-7,35.09640543,128.9879382,540,,,,,,2021-11-17,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00068,괴정동 사거리 앞 공원,어린이공원,,부산광역시 사하구 괴정동 534-23,35.09660151,128.9890597,3100,,,,,,2021-11-17,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00069,을숙도기후생태교육공원,어린이공원,,부산광역시 사하구 하단동 1149-38,35.11187699,128.9475379,4966,,,,,,2021-10-06,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00070,괴정초등학교 앞 공원,기타,,부산광역시 사하구 괴정동 535-15,35.09589417,128.9890212,1175,,,,,,2021-11-17,부산광역시 사하구청,051-220-4522,2025-11-05
26380-00071,괴정동 우체국 앞 공원,기타,,부산광역시 사하구 괴정동 537-43,35.09486022,128.9887209,1570,,,,,,2021-11-17,부산광역시 사하구청,051-220-4522,2025-11-05
